bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1398323,2232502,text,2698,text/html,Introduced,https://legiscan.com/CA/text/SB202/id/2232502,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB202
1398324,2232503,text,6249,text/html,Introduced,https://legiscan.com/CA/text/SB203/id/2232503,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB203
1400493,2234984,text,12671,text/html,Introduced,https://legiscan.com/CA/text/SB204/id/2234984,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB204
1400493,2321902,text,18915,text/html,Amended,https://legiscan.com/CA/text/SB204/id/2321902,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB204
1400493,2345681,text,17301,text/html,Amended,https://legiscan.com/CA/text/SB204/id/2345681,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB204
1400494,2234985,text,79640,text/html,Introduced,https://legiscan.com/CA/text/SB205/id/2234985,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB205
1400495,2234986,text,5146,text/html,Introduced,https://legiscan.com/CA/text/SB206/id/2234986,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB206
1400495,2336706,text,7399,text/html,Amended,https://legiscan.com/CA/text/SB206/id/2336706,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB206
1400495,2348532,text,7036,text/html,Amended,https://legiscan.com/CA/text/SB206/id/2348532,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB206
1400496,2234987,text,6680,text/html,Introduced,https://legiscan.com/CA/text/SB207/id/2234987,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB207
1400496,2339800,text,7250,text/html,Amended,https://legiscan.com/CA/text/SB207/id/2339800,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB207
1403943,2238578,text,12121,text/html,Introduced,https://legiscan.com/CA/text/SB208/id/2238578,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB208
1403943,2358169,text,10555,text/html,Amended,https://legiscan.com/CA/text/SB208/id/2358169,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB208
1403944,2238579,text,5177,text/html,Introduced,https://legiscan.com/CA/text/SB209/id/2238579,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB209
1403944,2324059,text,5184,text/html,Amended,https://legiscan.com/CA/text/SB209/id/2324059,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB209
1403945,2238580,text,15495,text/html,Introduced,https://legiscan.com/CA/text/SB210/id/2238580,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB210
1403945,2325225,text,20807,text/html,Amended,https://legiscan.com/CA/text/SB210/id/2325225,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB210
1403945,2336698,text,20899,text/html,Amended,https://legiscan.com/CA/text/SB210/id/2336698,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB210
1403946,2238581,text,4319,text/html,Introduced,https://legiscan.com/CA/text/SB211/id/2238581,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB211
1403946,2328966,text,15538,text/html,Amended,https://legiscan.com/CA/text/SB211/id/2328966,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB211
1403946,2372069,text,17659,text/html,Amended,https://legiscan.com/CA/text/SB211/id/2372069,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB211
1403946,2378863,text,17692,text/html,Amended,https://legiscan.com/CA/text/SB211/id/2378863,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB211
1403946,2390503,text,14641,text/html,Amended,https://legiscan.com/CA/text/SB211/id/2390503,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB211
1403947,2238582,text,3282,text/html,Introduced,https://legiscan.com/CA/text/SB212/id/2238582,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB212
1403947,2331076,text,57248,text/html,Amended,https://legiscan.com/CA/text/SB212/id/2331076,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB212
1403948,2238583,text,22088,text/html,Introduced,https://legiscan.com/CA/text/SB213/id/2238583,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB213
1403948,2324051,text,34549,text/html,Amended,https://legiscan.com/CA/text/SB213/id/2324051,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB213
1403949,2238584,text,5137,text/html,Introduced,https://legiscan.com/CA/text/SB214/id/2238584,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB214
1405788,2240753,text,9135,text/html,Introduced,https://legiscan.com/CA/text/SB215/id/2240753,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB215
1405789,2240754,text,16522,text/html,Introduced,https://legiscan.com/CA/text/SB216/id/2240754,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB216
1405789,2336710,text,17760,text/html,Amended,https://legiscan.com/CA/text/SB216/id/2336710,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB216
1405790,2240755,text,20326,text/html,Introduced,https://legiscan.com/CA/text/SB217/id/2240755,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB217
1405790,2359448,text,21903,text/html,Amended,https://legiscan.com/CA/text/SB217/id/2359448,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB217
1405790,2390529,text,20389,text/html,Amended,https://legiscan.com/CA/text/SB217/id/2390529,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB217
1405791,2240756,text,19042,text/html,Introduced,https://legiscan.com/CA/text/SB218/id/2240756,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB218
1405791,2348534,text,37109,text/html,Amended,https://legiscan.com/CA/text/SB218/id/2348534,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB218
1405791,2360958,text,27835,text/html,Amended,https://legiscan.com/CA/text/SB218/id/2360958,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB218
1405792,2240757,text,8601,text/html,Introduced,https://legiscan.com/CA/text/SB219/id/2240757,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB219
1405793,2240758,text,70475,text/html,Introduced,https://legiscan.com/CA/text/SB220/id/2240758,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB220
1405793,2377282,text,70845,text/html,Amended,https://legiscan.com/CA/text/SB220/id/2377282,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB220
1405794,2240759,text,52068,text/html,Introduced,https://legiscan.com/CA/text/SB221/id/2240759,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB221
1405794,2328931,text,94976,text/html,Amended,https://legiscan.com/CA/text/SB221/id/2328931,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB221
1405794,2344299,text,61823,text/html,Amended,https://legiscan.com/CA/text/SB221/id/2344299,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB221
1407546,2242759,text,18421,text/html,Introduced,https://legiscan.com/CA/text/SB222/id/2242759,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB222
1407546,2356629,text,32528,text/html,Amended,https://legiscan.com/CA/text/SB222/id/2356629,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB222
1407546,2377249,text,26768,text/html,Amended,https://legiscan.com/CA/text/SB222/id/2377249,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB222
1407546,2387943,text,23070,text/html,Amended,https://legiscan.com/CA/text/SB222/id/2387943,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB222
1407547,2242760,text,47630,text/html,Introduced,https://legiscan.com/CA/text/SB223/id/2242760,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB223
1407547,2356704,text,55338,text/html,Amended,https://legiscan.com/CA/text/SB223/id/2356704,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB223
1407547,2377309,text,52886,text/html,Amended,https://legiscan.com/CA/text/SB223/id/2377309,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB223
1407547,2387904,text,50614,text/html,Amended,https://legiscan.com/CA/text/SB223/id/2387904,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB223
1407548,2242761,text,12095,text/html,Introduced,https://legiscan.com/CA/text/SB224/id/2242761,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB224
1407548,2339833,text,13568,text/html,Amended,https://legiscan.com/CA/text/SB224/id/2339833,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB224
1407549,2242762,text,9484,text/html,Introduced,https://legiscan.com/CA/text/SB225/id/2242762,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB225
1407549,2320130,text,10679,text/html,Amended,https://legiscan.com/CA/text/SB225/id/2320130,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB225
1408690,2243968,text,11680,text/html,Introduced,https://legiscan.com/CA/text/SB226/id/2243968,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB226
1408691,2243969,text,33207,text/html,Introduced,https://legiscan.com/CA/text/SB227/id/2243969,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB227
1408691,2324029,text,27305,text/html,Amended,https://legiscan.com/CA/text/SB227/id/2324029,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB227
1408691,2356730,text,27470,text/html,Amended,https://legiscan.com/CA/text/SB227/id/2356730,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB227
1408691,2375750,text,27952,text/html,Amended,https://legiscan.com/CA/text/SB227/id/2375750,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB227
1408692,2243970,text,15629,text/html,Introduced,https://legiscan.com/CA/text/SB228/id/2243970,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB228
1411981,2247479,text,4233,text/html,Introduced,https://legiscan.com/CA/text/SB229/id/2247479,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB229
1411981,2328991,text,9313,text/html,Amended,https://legiscan.com/CA/text/SB229/id/2328991,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB229
1411981,2373406,text,12949,text/html,Amended,https://legiscan.com/CA/text/SB229/id/2373406,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB229
1411981,2386020,text,8478,text/html,Amended,https://legiscan.com/CA/text/SB229/id/2386020,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB229
1411982,2247480,text,15890,text/html,Introduced,https://legiscan.com/CA/text/SB230/id/2247480,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB230
1411983,2247481,text,9321,text/html,Introduced,https://legiscan.com/CA/text/SB231/id/2247481,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB231
1411984,2247482,text,3955,text/html,Introduced,https://legiscan.com/CA/text/SB232/id/2247482,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB232
1411984,2331014,text,12471,text/html,Amended,https://legiscan.com/CA/text/SB232/id/2331014,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB232
1411984,2373431,text,11233,text/html,Amended,https://legiscan.com/CA/text/SB232/id/2373431,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB232
1411985,2247483,text,3133,text/html,Introduced,https://legiscan.com/CA/text/SB233/id/2247483,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB233
1411985,2318301,text,5582,text/html,Amended,https://legiscan.com/CA/text/SB233/id/2318301,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB233
1411986,2247484,text,15023,text/html,Introduced,https://legiscan.com/CA/text/SB234/id/2247484,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB234
1411986,2320137,text,16592,text/html,Amended,https://legiscan.com/CA/text/SB234/id/2320137,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB234
1411986,2382681,text,18026,text/html,Amended,https://legiscan.com/CA/text/SB234/id/2382681,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB234
1411987,2247485,text,55704,text/html,Introduced,https://legiscan.com/CA/text/SB235/id/2247485,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB235
1411987,2318300,text,57320,text/html,Amended,https://legiscan.com/CA/text/SB235/id/2318300,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB235
1411987,2358157,text,58965,text/html,Amended,https://legiscan.com/CA/text/SB235/id/2358157,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB235
1417870,2253452,text,12080,text/html,Introduced,https://legiscan.com/CA/text/SB236/id/2253452,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB236
1417871,2253453,text,10662,text/html,Introduced,https://legiscan.com/CA/text/SB237/id/2253453,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB237
1417871,2321891,text,12089,text/html,Amended,https://legiscan.com/CA/text/SB237/id/2321891,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB237
1417872,2253454,text,35108,text/html,Introduced,https://legiscan.com/CA/text/SB238/id/2253454,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB238
1417872,2358144,text,44265,text/html,Amended,https://legiscan.com/CA/text/SB238/id/2358144,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB238
1417873,2253455,text,28126,text/html,Introduced,https://legiscan.com/CA/text/SB239/id/2253455,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB239
1417874,2253456,text,19398,text/html,Introduced,https://legiscan.com/CA/text/SB240/id/2253456,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB240
1417874,2331067,text,19421,text/html,Amended,https://legiscan.com/CA/text/SB240/id/2331067,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB240
1417875,2253457,text,3223,text/html,Introduced,https://legiscan.com/CA/text/SB241/id/2253457,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB241
1417875,2325234,text,24906,text/html,Amended,https://legiscan.com/CA/text/SB241/id/2325234,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB241
1417875,2360896,text,22284,text/html,Amended,https://legiscan.com/CA/text/SB241/id/2360896,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB241
1417875,2380305,text,23954,text/html,Amended,https://legiscan.com/CA/text/SB241/id/2380305,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB241
1417876,2253458,text,13709,text/html,Introduced,https://legiscan.com/CA/text/SB242/id/2253458,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB242
1417876,2336702,text,16276,text/html,Amended,https://legiscan.com/CA/text/SB242/id/2336702,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB242
1417876,2366205,text,16746,text/html,Amended,https://legiscan.com/CA/text/SB242/id/2366205,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB242
1417877,2253459,text,11360,text/html,Introduced,https://legiscan.com/CA/text/SB243/id/2253459,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB243
1417877,2328976,text,13665,text/html,Amended,https://legiscan.com/CA/text/SB243/id/2328976,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB243
1417878,2253460,text,15472,text/html,Introduced,https://legiscan.com/CA/text/SB244/id/2253460,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB244
1419942,2255506,text,10338,text/html,Introduced,https://legiscan.com/CA/text/SB245/id/2255506,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB245
1419942,2363336,text,15193,text/html,Amended,https://legiscan.com/CA/text/SB245/id/2363336,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB245
1419943,2255507,text,49034,text/html,Introduced,https://legiscan.com/CA/text/SB246/id/2255507,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB246
1419943,2307829,text,49935,text/html,Amended,https://legiscan.com/CA/text/SB246/id/2307829,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB246
1419943,2339828,text,44657,text/html,Amended,https://legiscan.com/CA/text/SB246/id/2339828,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB246
1419943,2366087,text,48675,text/html,Amended,https://legiscan.com/CA/text/SB246/id/2366087,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220SB246
